,admissions,discharges,occupancy,day,holiday,temp,feels_like,temp_min,temp_max
2017-06-19,16.0,9.0,63.0,0,1.0,20.69708333333333,20.741666666666667,18.766666666666666,22.4375
2017-06-20,18.0,16.0,65.0,1,1.0,18.951666666666668,17.554583333333337,17.9,20.04583333333333
2017-06-21,8.0,9.0,64.0,2,1.0,17.237916666666667,14.809166666666668,16.1375,18.0125
2017-06-22,14.0,9.0,69.0,3,1.0,17.24041666666667,16.049166666666668,15.370833333333335,18.995833333333334
2017-06-23,16.0,16.0,69.0,4,1.0,19.578055555555554,20.409444444444446,17.36944444444444,21.438888888888883
2017-06-24,9.0,8.0,70.0,5,1.0,19.986428571428572,18.948214285714283,17.17142857142857,21.564285714285713
2017-06-25,14.0,5.0,79.0,6,1.0,17.523333333333333,14.852500000000001,15.595833333333333,18.829166666666666
2017-06-26,13.0,8.0,84.0,0,1.0,15.3816,13.6196,14.255999999999997,16.736
2017-06-27,16.0,16.0,84.0,1,1.0,14.3804,12.7684,13.372,15.66
2017-06-28,11.0,14.0,81.0,2,1.0,16.572916666666668,14.361250000000004,15.100000000000001,17.816666666666666
2017-06-29,16.0,17.0,80.0,3,1.0,17.62576923076923,17.10230769230769,16.73076923076923,18.580769230769228
2017-06-30,22.0,23.0,79.0,4,1.0,20.368709677419357,21.50451612903225,19.01290322580645,21.93870967741935
2017-07-01,12.0,9.0,82.0,5,1.0,20.576129032258063,21.79322580645161,19.49677419354839,21.88709677419355
2017-07-02,11.0,3.0,90.0,6,1.0,19.869583333333335,19.30625,19.129166666666666,20.691666666666674
2017-07-03,6.0,15.0,81.0,0,1.0,18.819599999999998,17.7676,18.084,19.636000000000003
2017-07-04,16.0,13.0,84.0,1,1.0,19.579583333333336,19.132499999999997,18.654166666666665,20.583333333333332
2017-07-05,10.0,17.0,77.0,2,1.0,19.629583333333333,19.312916666666663,18.345833333333335,20.8875
2017-07-06,21.0,14.0,84.0,3,1.0,22.473333333333333,22.83791666666666,20.974999999999998,23.854166666666668
2017-07-07,9.0,21.0,72.0,4,1.0,22.99333333333334,24.572916666666668,22.00833333333333,24.108333333333334
2017-07-08,12.0,7.0,77.0,5,1.0,20.120000000000005,20.4728,18.8,21.383999999999997
